,지명,도로명�,위도,경도,활동지�,행정동,NUMPOINTS,chr_count,np_scaled,count * 활동지가중치,scaled_cnt*가중치,읍면동scaled,활동지시설최종수요지수
208,(주)녹십자사옥,경기도 용인시 기흥구 이현로30번길 107,37.31839873,127.1013021,직장,보정동,2492.7833393654173,4,0.16201343985892735,0.1601542692375954,0.09880158644594106,0.8131680973685957,0.9119696838145368
130,양지면,,37.23558801,127.2797559,주차장,양지면,4586.92,0,0.29811764055952467,0.3224313333756499,0.198912757112541,0.7112549953634724,0.9101677524760133
220,용인농협,경기도 용인시 처인구 금령로55번길 2,37.23516045,127.2026271,직장,중앙동,6390.28,0,0.41532339698854986,0.4105573907935993,0.2532790523200844,0.6566810534337386,0.909960105753823
107,서천학교 주변,,37.24261772,127.0719254,주차장,서농동,3482.008,0,0.22630610722868272,0.24476303974446464,0.15099801425966108,0.7588245151758195,0.9098225294354806
6,동백도서관,경기도 용인시 기흥구 동백3로 80,37.27414594,127.1580486,공공기관,동백2동,6406.488,0,0.4163768033523384,0.7016973013872194,0.4328876583304863,0.47620104160716165,0.909088699937648
188,신갈제1공영,기흥구 갈천로 7번길 69,37.2708642,127.1068933,주차장,신갈동,3666.847170732985,1,0.23831935739696483,0.2577560590863075,0.1590136040394902,0.748459564052196,0.9074731680916862
160,신갈 제1공영,경기도 용인시 기흥구 갈천로7번길 69,37.2708642,127.1068933,주차장,신갈동,3666.847170732985,1,0.23831935739696483,0.2577560590863075,0.1590136040394902,0.748459564052196,0.9074731680916862
424,효자초등학교,경기도 용인시 수지구 성복1로 106-1,37.31735232,127.0673443,학교,성복동,4440.692104141482,1,0.2886138525498525,0.22131004841015328,0.13652950984973353,0.7684512382071154,0.9049807480568489
15,상현도서관,경기도  용인시 수지구 법조로 232(상현동),37.29996008,127.0742891,공공기관,상현1동,5182.541,0,0.33682882959000804,0.5676394046205381,0.3501853180231879,0.554183572630524,0.904368890653712
515,한국외국어대학교(글로벌캠퍼스),경기도 용인시 처인구 모현읍 외대로 81,37.33773882,127.268589,학교,모현읍,181.3376664580598,10,0.011785676939873998,0.009037295719059119,0.005575244159738884,0.8979346352125557,0.9035098793722945
322,용인한빛초등학교,경기도 용인시 수지구 동천로 153번길 23,37.33506501,127.0879351,학교,동천동,6749.492,0,0.4386696585105882,0.3363733324070945,0.20751378678906454,0.6959891915655239,0.9035029783545884
213,삼성건설기술원,경기도 용인시 기흥구 공세로 150-20,37.23718825,127.1126011,직장,기흥동,7582.099,0,0.4927832760041011,0.487128385951595,0.30051685517959453,0.6023377196500173,0.9028545748296117
215,삼성SDI(주)중앙연구소,경기도 용인시 기흥구 공세로 150-20,37.23718825,127.1126011,직장,기흥동,7582.099,0,0.4927832760041011,0.487128385951595,0.30051685517959453,0.6023377196500173,0.9028545748296117
402,마북초등학교,경기도 용인시 기흥구 연원로 31,37.30281997,127.1100435,학교,마북동,10928.392,0,0.7102688597467549,0.5446364904041715,0.3359944729818657,0.5656973928864053,0.901691865868271
462,모현중학교,경기도 용인시 처인구 모현읍 문현로189번길 5,37.3438498,127.231589,학교,모현읍,92.301,0,0.005998917866735127,0.004599989888795665,0.002837803205695695,0.8979346352125557,0.9007724384182514
320,성복고등학교,경기도 용인시 수지구 도마치로 92,37.32336344,127.0611228,학교,성복동,4277.996,0,0.2780397464623504,0.2132017891930564,0.1315274023331639,0.7684512382071154,0.8999786405402792
451,관곡초등학교,경기도 용인시 기흥구 관곡로 61,37.28322495,127.1137416,학교,구갈동,7607.396,0,0.4944274036438319,0.3791285541875449,0.23389012855545013,0.6659122903867136,0.8998024189421637
278,용인자연휴양림 (용인8경 중 제5경),,37.31577253,127.2688892,관광지,모현읍,34.127751762067966,2,0.0022180645908166834,0.0017471803867006826,0.00107786195669355,0.8979346352125557,0.8990124971692492
291,목재문화체험,경기도 용인시 처인구 모현면 초부로 220,37.31577253,127.2688892,관광지,모현읍,34.127751762067966,2,0.0022180645908166834,0.0017471803867006826,0.00107786195669355,0.8979346352125557,0.8990124971692492
287,숲해설,,37.31577253,127.2688892,관광지,모현읍,34.127751762067966,2,0.0022180645908166834,0.0017471803867006826,0.00107786195669355,0.8979346352125557,0.8990124971692492
285,용인자연휴양림,,37.31577253,127.2688892,관광지,모현읍,34.127751762067966,2,0.0022180645908166834,0.0017471803867006826,0.00107786195669355,0.8979346352125557,0.8990124971692492
453,구갈초등학교,경기도 용인시 기흥구 구갈로 36,37.27794262,127.1119291,학교,구갈동,7478.654,0,0.4860600762692725,0.3727124601228725,0.22993194326701696,0.6659122903867136,0.8958442336537306
410,성지고등학교,경기도 용인시 기흥구 갈곡로12번길 13,37.27228468,127.1312675,학교,구갈동,7418.019,0,0.4821192263884534,0.36969060351344113,0.22806771430549586,0.6659122903867136,0.8939800046922095
268,(주)한화63시티인재개발원,경기도 용인시 기흥구 이현로30번길 45-45 (보정동),37.31276256,127.0960831,직장,보정동,1997.987,0,0.12985514687603075,0.1283650058463058,0.07919030995634752,0.8131680973685957,0.8923584073249433
357,손곡중학교,경기도 용인시 수지구 수풍로116번길 5,37.33485587,127.0942612,학교,동천동,6381.633,0,0.41476140261369304,0.318040403397631,0.196203926121856,0.6959891915655239,0.8921931176873799
396,수지중학교,경기도 용인시 수지구 수풍로 102,37.33289857,127.0943635,학교,풍덕천1동,12644.682,0,0.8218156766338832,0.63017095532049,0.3887619756514301,0.5022178073125627,0.8909797829639928
355,대지중학교,경기도 용인시 수지구 대지로51번길 22,37.33105561,127.1163113,학교,죽전1동,3926.5565,3,0.25519864294639216,0.19568715612815563,0.1207223607874808,0.7701800128480061,0.8909023736354869
247,서울우유협동조합 제2공장,경기도 용인시 기흥구 구성로 15 (마북동),37.29615266,127.1114122,직장,마북동,8138.25,0,0.5289291917634386,0.5228595125136942,0.32255992656721255,0.5656973928864053,0.8882573194536179
492,삼가초등학교,경기도 용인시 처인구 중부대로1158번길 45,37.23671162,127.170492,학교,역삼동,3446.144,0,0.22397519867544288,0.1717449166892433,0.10595203183593876,0.780984141783772,0.8869361736197108
88,(구)용인교육청 앞,,37.2388321,127.2034081,주차장,중앙동,5307.987,0,0.34498194007321464,0.3731177622349236,0.230181980258545,0.6566810534337386,0.8868630336922836
148,기흥노상,경기도 용인시 기흥구 신갈로58번길,37.27216596,127.1069324,주차장,신갈동,3161.9029253944527,1,0.20550152167398886,0.22226168676133468,0.13711658991489267,0.748459564052196,0.8855761539670888
274,용인운전면허시험장,경기도 용인시 기흥구 용구대로 2267 (신갈동),37.28918196,127.1078273,직장,신갈동,3434.0794011398943,2,0.22319108433587043,0.22062987517136046,0.13610990071055343,0.748459564052196,0.8845694647627494
96,용인시청 주변,,37.24107743,127.1754685,주차장,역삼동,2313.914756234828,6,0.1503882360243027,0.1626535060934979,0.10034340339183218,0.780984141783772,0.8813275451756042
64,(주)이마트 용인점,경기도 용인시 처인구 명지로 53,37.23139925,127.1891773,대규모점포,역삼동,2033.8684001392028,4,0.1321871863163243,0.16095415186303258,0.0992950461129231,0.780984141783772,0.880279187896695
54,용인시청소년수련관 체육관,경기도 용인시 처인구 중부대로 1199,37.24086733,127.1779684,공공기관,역삼동,1455.5067907914902,6,0.09459773667060353,0.1594204480284925,0.09834888106398533,0.780984141783772,0.8793330228477573
47,용인시청,경기도 용인시 처인구 중부대로 1199 (삼가동),37.240867,127.1779688,공공기관,역삼동,1455.5067907914902,6,0.09459773667060353,0.1594204480284925,0.09834888106398533,0.780984141783772,0.8793330228477573
120,탄천둔치,,37.29410096,127.1120694,주차장,마북동,7120.3340626310855,1,0.4627717925638978,0.5005142461377567,0.30877479440676736,0.5656973928864053,0.8744721872931727
42,구갈동,경기도 용인시 기흥구 강남로 23 (구갈동),37.2724253,127.1275904,공공기관,구갈동,3056.1006590458533,1,0.19862511615357542,0.33473216296045166,0.20650132458167647,0.6659122903867136,0.8724136149683901
0,중앙도서관,경기도 용인시 처인구 명지로 27,37.23348159,127.1904024,공공기관,역삼동,1282.9365,3,0.08338187767994529,0.1405189676311209,0.08668827246249583,0.780984141783772,0.8676724142462677
195,유방동공영,처인구 유방동 288-3,37.25980787,127.2156012,주차장,유림동,4264.562,0,0.2771666306497187,0.2997716140510687,0.18493363418096936,0.6793057053182712,0.8642393394992405
326,솔개초등학교,경기도 용인시 수지구 상현로 79,37.30579885,127.0817295,학교,상현1동,10052.770230928785,1,0.6533595838452638,0.5009982710551183,0.3090733966853226,0.554183572630524,0.8632569693158465
469,보정초등학교,경기도 용인시 기흥구 신촌로73번길 28,37.30910418,127.110789,학교,보정동,1564.607,0,0.10168848535464238,0.0779750639748098,0.04810399410899042,0.8131680973685957,0.8612720914775862
354,성복초등학교,경기도 용인시 수지구 성복2로78번길 52,37.31954194,127.0781599,학교,성복동,3017.964,0,0.1961465006962374,0.1504057798371558,0.09278759616769267,0.7684512382071154,0.8612388343748081
475,서천초등학교,경기도 용인시 기흥구 서그내로62번길 6,37.24305253,127.0721596,학교,서농동,3300.697,0,0.21452216342162092,0.1644962982630544,0.1014802497007634,0.7588245151758195,0.8603047648765829
214,조달청,경기도 용인시 수지구 손곡로 9,37.33537368,127.1016063,직장,동천동,4034.593,0,0.26222025798966936,0.25921117306191904,0.15991128581803082,0.6959891915655239,0.8559004773835547
98,용동학교 주변,,37.2318513,127.2850734,주차장,양지면,3315.392,0,0.21547723539323196,0.2330509935257128,0.14377267613755232,0.7112549953634724,0.8550276715010247
449,토월초등학교,경기도 용인시 수지구 수지로296번길 3,37.32522741,127.0915836,학교,풍덕천1동,11472.709,0,0.7456456484756708,0.5717635279909755,0.352729551989836,0.5022178073125627,0.8549473593023987
437,성복중학교,경기도 용인시 수지구 성복2로78번길 51,37.31974732,127.0764604,학교,성복동,2781.938,0,0.18080646550253393,0.13864299055542664,0.08553095388399552,0.7684512382071154,0.8539821920911109
222,용인시정보문화기획단시립도서관,경기도 용인시 처인구 명지로 33-14,37.23304687,127.1892116,직장,역삼동,1739.8084693172887,5,0.11307535250197262,0.1117777664896549,0.06895739158959223,0.780984141783772,0.8499415333733642
86,오성웨딩홀 주변,,37.23595102,127.202335,주차장,중앙동,4353.328,0,0.2829357983007584,0.3060112998834842,0.18878299056779363,0.6566810534337386,0.8454640440015322
509,단국대학교,경기도 용인시 수지구 죽전로 152,37.32119387,127.1325359,학교,죽전1동,2418.527,0,0.15718729842018295,0.12053173579678783,0.07435784740860438,0.7701800128480061,0.8445378602566105
172,행정타운,경기도 용인시 처인구 중부대로 1199,37.24086733,127.1779684,주차장,역삼동,1455.5067907914902,6,0.09459773667060353,0.10231287994824703,0.06311836019646336,0.780984141783772,0.8441025019802353
175,용인시청,처인구 중부대로 1199,37.24086733,127.1779684,주차장,역삼동,1455.5067907914902,6,0.09459773667060353,0.10231287994824703,0.06311836019646336,0.780984141783772,0.8441025019802353
78,행정타운 주변,경기도 용인시 처인구 중부대로 1199,37.24086733,127.1779684,주차장,역삼동,1455.5067907914902,6,0.09459773667060353,0.10231287994824703,0.06311836019646336,0.780984141783772,0.8441025019802353
524,롯데시네마 용인기흥,경기도 용인시 기흥구 기흥역로 63,37.27484277,127.1187785,영화관,구갈동,9118.883,0,0.5926634614290983,0.28831620029358185,0.17786661649844182,0.6659122903867136,0.8437789068851554
512,용인대학교,경기도 용인시 처인구 용인대학로 134,37.22787888,127.1707243,학교,역삼동,2006.562,0,0.1304124617556881,0.10000070325610345,0.061691943489530596,0.780984141783772,0.8426760852733025
325,소현중학교,경기도 용인시 기흥구 만현로133번길 96,37.30158937,127.0937847,학교,보정동,926.2,0,0.06019650630188269,0.04615887839787808,0.02847610891664611,0.8131680973685957,0.8416442062852418
71,(주)이마트흥덕점,경기도 용인시 기흥구 흥덕중앙로 60,37.27580563,127.0733507,대규모점포,영덕1동,8028.765179540874,6,0.5218134460446647,0.6353720279502865,0.39197059587423605,0.44921551979837476,0.8411861156726108
411,양지초등학교,경기도 용인시 처인구 양지면 교동로 30,37.23708312,127.2844906,학교,양지면,4216.368,0,0.27403435854357217,0.21013044460451785,0.12963264349024115,0.7112549953634724,0.8408876388537135
83,문예회관 주변,경기도 용인시 처인구 중부대로1440번길 5,37.2322959,127.2043545,주차장,중앙동,4220.5506712750175,1,0.2743062028512436,0.2966778972641114,0.18302507359110237,0.6566810534337386,0.8397061270248409
321,서천중학교,경기도 용인시 기흥구 서천동로 7,37.24001911,127.0758949,학교,서농동,2581.053,0,0.16775034893110907,0.12863151756151847,0.07935472505683026,0.7588245151758195,0.8381792402326498
89,처인구청 주변,,37.23390285,127.2022196,주차장,중앙동,4171.642666666667,8,0.27112752545152524,0.29323997527318657,0.18090416761464762,0.6566810534337386,0.8375852210483863
57,(주)이마트 트레이더스 구성점,경기도 용인시 기흥구 용구대로 2457,37.30397539,127.1046502,대규모점포,보정동,445.7357697743511,2,0.02896969992895299,0.035274171511852186,0.021761168918743346,0.8131680973685957,0.8349292662873391
34,서농동,경기도 용인시 기흥구 덕영대로 1664 (서천동),37.2467988,127.0733652,공공기관,서농동,1111.61,0,0.07224685637036904,0.12175371860449077,0.07511170705022031,0.7588245151758195,0.8339362222260398
159,수지노외,,37.32161769,127.0942639,주차장,풍덕천2동,8550.466265355826,2,0.5557203589144109,0.6010434537602993,0.3707927802184688,0.46290549620522065,0.8336982764236894
478,나곡초등학교,경기도 용인시 기흥구 사은로126번길 26,37.25377554,127.1189348,학교,보라동,12373.452,0,0.8041876282596016,0.6166537100302109,0.38042298297008487,0.4504807234832395,0.8309037064533243
259,삼성생명보험(주)휴먼센타,,37.31614934,127.1081017,직장,보정동,407.046,0,0.026455136152187583,0.026151552622572315,0.016133287607222383,0.8131680973685957,0.8293013849758182
165,처인구청,경기도 용인시 처인구 금령로 50,37.23437996,127.2013372,주차장,중앙동,3925.8673333333336,8,0.25515385194488815,0.27596353085350817,0.1702460682399938,0.6566810534337386,0.8269271216737324
450,용인한빛중학교,경기도 용인시 수지구 동천로 177,37.3372256,127.0848659,학교,동천동,4230.915,0,0.27497981155282875,0.21085542107186173,0.13007989241748194,0.6959891915655239,0.8260690839830058
167,수지구청,경기도 용인시 수지구 포은대로 435,37.3222219,127.0974474,주차장,풍덕천1동,7437.963680801376,2,0.48341549080601875,0.5228415902610999,0.32254887005902555,0.5022178073125627,0.8247666773715883
245,삼성종합기술원,경기도 용인시 기흥구 삼성로 1 (농서동),37.23446295,127.0842781,직장,서농동,1636.687,0,0.10637317999320824,0.1051525041572206,0.06487016723908842,0.7588245151758195,0.823694682414908
244,삼성전자(주)기흥공장,경기도 용인시 기흥구 삼성로 1 (농서동),37.23446295,127.0842781,직장,서농동,1636.687,0,0.10637317999320824,0.1051525041572206,0.06487016723908842,0.7588245151758195,0.823694682414908
203,수 지,수지구 풍덕천로 (풍덕천동 789번지),37.32326139,127.0985804,주차장,풍덕천1동,7363.347253159054,4,0.4785659461538972,0.5175965294672683,0.31931311287376335,0.5022178073125627,0.8215309201863261
413,대청초등학교,경기도 용인시 수지구 죽전로 276,37.33412825,127.1290495,학교,죽전1동,1654.143,0,0.10750769760712064,0.08243725500939456,0.05085678712125647,0.7701800128480061,0.8210367999692626
242,대한간호노인요양원,"경기도 용인시 처인구 낙은로 76-27 (역북동,외 3필지)",37.24482721,127.1980091,직장,역삼동,973.436,0,0.06326651512468093,0.06254050593472557,0.038582182247765925,0.780984141783772,0.8195663240315378
45,마북동,경기도 용인시 기흥구 마북로 159 (마북동),37.3040956,127.1235246,공공기관,마북동,3747.043,0,0.24353152403684455,0.4104105028030757,0.2531884349012502,0.5656973928864053,0.8188858277876555
493,서농초등학교,경기도 용인시 기흥구 서천동로21번길 5,37.23913932,127.076329,학교,서농동,1768.372490353866,2,0.11493181360360881,0.08813009149686561,0.05436878389172685,0.7588245151758195,0.8131932990675463
252,처인구청,경기도 용인시 처인구 금령로 50 (김량장동),37.23446853,127.2015096,직장,중앙동,3928.2406666666666,8,0.2553081019718331,0.2523783368672383,0.15569600601828867,0.6566810534337386,0.8123770594520273
218,삼성전자(주),경기도 용인시 기흥구 농서로153번길 8,37.2240773,127.0793656,직장,서농동,1305.333,0,0.08483749315542587,0.08386394815200295,0.051736935658865134,0.7588245151758195,0.8105614508346847
221,용인우체국,경기도 용인시 처인구 중부대로1161번길 73,37.24199805,127.1807923,직장,역삼동,725.8882444016433,7,0.04717764659748012,0.04663626376767297,0.028770615158074143,0.780984141783772,0.8097547569418461
161,신갈 제2공영,,37.27066223,127.1043196,주차장,신갈동,1411.183,0,0.09171700102851406,0.09919719906321665,0.061196249622916234,0.748459564052196,0.8096558136751123
189,신갈제2공영,기흥구 신갈동 473-1 일원,37.27070648,127.104315,주차장,신갈동,1411.183,0,0.09171700102851406,0.09919719906321665,0.061196249622916234,0.748459564052196,0.8096558136751123
238,용인시청,경기도 용인시 처인구 중부대로1161번길 69,37.24235111,127.1796887,직장,역삼동,703.0568884523398,13,0.04569376853412147,0.045169413813238114,0.027865693277026347,0.780984141783772,0.8088498350607983
482,고림고등학교,경기도 용인시 처인구 고림로 165,37.24717747,127.2195504,학교,유림동,4167.195,0,0.27083845830131076,0.20767981782039036,0.12812081483146523,0.6793057053182712,0.8074265201497364
137,서농동,경기도 용인시 기흥구 덕영대로 1664,37.24679891,127.0733658,주차장,서농동,1111.61,0,0.07224685637036904,0.07813912047598522,0.04820520304122846,0.7588245151758195,0.8070297182170479
142,풍덕천2동,경기도 용인시 수지구 풍덕천로 51,37.31946228,127.0887777,주차장,풍덕천2동,7929.37452896636,1,0.5153537505969678,0.5573846507481139,0.34385900554940013,0.46290549620522065,0.8067645017546208
393,용동중학교,경기도 용인시 처인구 양지면 남곡로 26,37.23151178,127.2829773,학교,양지면,3101.188,0,0.20155547720289677,0.15455340075681143,0.09534632612718195,0.7112549953634724,0.8066013214906543
115,유방공영,,37.25977459,127.2166797,주차장,유림동,2868.318,0,0.18642055988210274,0.2016245317741267,0.12438521745649135,0.6793057053182712,0.8036909227747625
196,유방동2공영,처인구 유방동 287,37.25977455,127.2166798,주차장,유림동,2868.318,0,0.18642055988210274,0.2016245317741267,0.12438521745649135,0.6793057053182712,0.8036909227747625
134,구갈동,,37.27285069,127.1274239,주차장,구갈동,3124.644054880171,1,0.20307995631692344,0.21964262488539385,0.1355008511052132,0.6659122903867136,0.8014131414919268
487,용인성산초등학교,경기도 용인시 처인구 백옥대로1362번길 41,37.25866039,127.2158043,학교,유림동,3920.852,0,0.25482789044131865,0.19540286189168327,0.12054697538118087,0.6793057053182712,0.799852680699452
447,홍천초등학교,경기도 용인시 수지구 신봉2로14번길 49,37.32663648,127.0798022,학교,신봉동,14582.43,0,0.9477557108526918,0.7267421864776173,0.4483382260304121,0.3501824923489769,0.798520718379389
345,동천초등학교,경기도 용인시 수지구 고기로 71,37.34461156,127.0933932,학교,동천동,3231.349,0,0.21001502962867882,0.16104021329313856,0.09934813870837345,0.6959891915655239,0.7953373302738973
420,신월초등학교,경기도 용인시 수지구 풍덕천로 86,37.32052608,127.0927176,학교,풍덕천2동,10803.332,0,0.7021408365572565,0.5384038955732077,0.33214949114088554,0.46290549620522065,0.7950549873461061
266,대상(주)기흥공장,경기도 용인시 기흥구 동탄기흥로681번길 28 (농서동),37.2202127,127.0911131,직장,서농동,871.853,0,0.056664332335149344,0.05601408589851648,0.0345559352019665,0.7588245151758195,0.793380450377786
292,화운사,경기도 용인시 처인구 동백죽전대로 111-14,37.25344341,127.1612992,관광지,역삼동,347.704,0,0.02259832220599203,0.01780080954094946,0.010981588133992703,0.780984141783772,0.7919657299177647
499,용인한얼초등학교,경기도 용인시 기흥구 기흥역로58번길 57,37.27109309,127.1223198,학교,구갈동,4026.48,0,0.2616929698708752,0.2006670273067244,0.12379451849567828,0.6659122903867136,0.7897068088823919
264,(주)아신(신갈센터),경기도 용인시 기흥구 신정로 268 (신갈동),37.29137845,127.0996091,직장,신갈동,1031.9813349484573,1,0.06707155142803943,0.06630187788706193,0.040902629388346184,0.748459564052196,0.7893621934405423
73,㈜한섬,경기도 용인시 기흥구 공세로 186,37.23937673,127.1041385,대규모점포,기흥동,3810.794,0,0.24767489207101784,0.30157463292745657,0.18604594374491124,0.6023377196500173,0.7883836633949285
123,수지체육공원,,37.3279001,127.0971094,주차장,풍덕천1동,6502.186264265273,1,0.42259651957769334,0.4570623832645626,0.281968684233494,0.5022178073125627,0.7841864915460568
422,서원고등학교,경기도 용인시 수지구 상현로42번길 26-7,37.3024074,127.0814728,학교,상현1동,7387.169,0,0.4801141926814645,0.36815313709304104,0.22711922806053952,0.554183572630524,0.7813028006910635
344,성지초등학교,경기도 용인시 기흥구 강남서로 38,37.27496793,127.1286049,학교,구갈동,3729.328,0,0.2423801732388119,0.18585791152861356,0.11465855140779314,0.6659122903867136,0.7805708417945068
434,풍덕초등학교,경기도 용인시 수지구 수지로 367,37.33007411,127.0952528,학교,풍덕천1동,9019.202855470126,1,0.5861849509039795,0.4494885422710433,0.2772962673868418,0.5022178073125627,0.7795140746994045
294,죽전 유아숲체험원,경기도 용인시 수지구,37.32568276,127.1266623,관광지,죽전1동,259.213,0,0.016847027626894752,0.013270486515939227,0.00818676346828524,0.7701800128480061,0.7783667763162914
429,교동초등학교,경기도 용인시 기흥구 마북로 124-10,37.29997921,127.1224865,학교,마북동,6916.758,0,0.4495407757888118,0.3447093407790438,0.21265639619745552,0.5656973928864053,0.7783537890838608
364,서원중학교,경기도 용인시 수지구 상현로42번길 26-8,37.3018915,127.0805582,학교,상현1동,7248.183,0,0.47108107712880476,0.3612265144704892,0.22284608999760605,0.554183572630524,0.77702966262813
337,고림초등학교,경기도 용인시 처인구 한터로152번길 22,37.24741981,127.2270745,학교,유림동,3028.959,0,0.19686109860898757,0.15095373585959662,0.09312563851010093,0.6793057053182712,0.7724313438283721
408,성지중학교,경기도 용인시 기흥구 강남서로 26,37.27403886,127.1281168,학교,구갈동,3460.9631318955853,1,0.22493833834996357,0.17248345534950077,0.10640764748472828,0.6659122903867136,0.7723199378714419
226,TEL.KOREA본사,경기도 용인시 수지구 용구대로2771번길 85,37.33767801,127.104295,직장,동천동,1847.2185,15,0.12005625143187679,0.11867855674331428,0.07321459327418013,0.6959891915655239,0.769203784839704
65,죽전패션타운,경기도 용인시 수지구 용구대로 2729,37.32958582,127.1083674,대규모점포,죽전2동,9330.138,0,0.6063935552952227,0.738358710156601,0.4555046348556912,0.3107770339797813,0.7662816688354726
519,경희사이버대학교 경기학습관,경기도 용인시 기흥구 덕영대로 1732,37.23980015,127.0811988,학교,서농동,50.8017151591783,34,0.0033017553084926862,0.0025317967959794328,0.0015619036644625277,0.7588245151758195,0.760386418840282
233,르노삼성자동차중앙연구소,경기도 용인시 기흥구 탑실로 61,37.2417999,127.1143546,직장,기흥동,3933.189,0,0.2556297089451475,0.2526962532687278,0.15589213344576142,0.6023377196500173,0.7582298530957787
223,로크웰삼성오토메이션(주),경기도 용인시 기흥구 탑실로 61,37.2417999,127.1143546,직장,기흥동,3933.189,0,0.2556297089451475,0.2526962532687278,0.15589213344576142,0.6023377196500173,0.7582298530957787
235,(주)티앤스페이스,경기도 용인시 기흥구 구성로 88,37.29410022,127.1189091,직장,구성동,6129.852,0,0.39839740288016434,0.39382562940449034,0.24295697612974299,0.5146254709459965,0.7575824470757395
271,수지문화복지타운 수지구청,경기도 용인시 수지구 포은대로 435 (풍덕천동),37.32209608,127.0974146,직장,풍덕천1동,6426.614595459754,2,0.4176848909472731,0.41289178564132084,0.2547191757426074,0.5022178073125627,0.7569369830551701
231,수지문화복지타운 수지구보건소,경기도 용인시 수지구 포은대로 435,37.32209608,127.0974146,직장,풍덕천1동,6426.614595459754,2,0.4176848909472731,0.41289178564132084,0.2547191757426074,0.5022178073125627,0.7569369830551701
272,용인시립도서관수지분관,경기도 용인시 수지구 문정로7번길 23 (풍덕천동),37.31979205,127.0941287,직장,풍덕천2동,7379.447,0,0.47961231682132294,0.47410856892337333,0.29248473350248966,0.46290549620522065,0.7553902297077103
409,고림중학교,경기도 용인시 처인구 고림로74번길 30,37.24047025,127.2184893,학교,유림동,2417.85,0,0.15714329816671027,0.12049799625816185,0.07433703297788036,0.6793057053182712,0.7536427382961515
419,정평중학교,경기도 용인시 수지구 정평로 21,37.31807594,127.0878026,학교,풍덕천2동,9432.082505004952,1,0.6130192333755216,0.47006515805147575,0.2899902922946591,0.46290549620522065,0.7528957884998797
227,(주)세미냉장,경기도 용인시 기흥구 동탄기흥로681번길 1,37.22019154,127.0952254,직장,기흥동,3759.817,0,0.24436174447681458,0.2415575933106872,0.14902052596395507,0.6023377196500173,0.7513582456139724
472,정평초등학교,경기도 용인시 수지구 정평로 64,37.32083142,127.0885087,학교,풍덕천2동,9322.41660720395,1,0.6058917188990806,0.4645997565820409,0.2866186036202658,0.46290549620522065,0.7495240998254864
386,풍덕고등학교,경기도 용인시 수지구 정평로13번길 5,37.31702384,127.0892193,학교,풍덕천2동,9303.534,0,0.6046644818190238,0.4636587071653252,0.28603805602863336,0.46290549620522065,0.748943552233854
384,구성중학교,경기도 용인시 기흥구 연원로42번길 48,37.29999927,127.114422,학교,마북동,5910.845,0,0.3841634833642321,0.29457781859609766,0.1817295033571724,0.5656973928864053,0.7474268962435777
80,금학천노상주차장,,37.23662651,127.2034895,주차장,중앙동,2089.366,0,0.1357941412070173,0.14686915518250765,0.09060579902793187,0.6566810534337386,0.7472868524616705
448,용신중학교,경기도 용인시 처인구 명지로 15-26,37.23396718,127.1924301,학교,중앙동,2816.175,0,0.18303163046286383,0.14034925434263043,0.08658357377276599,0.6566810534337386,0.7432646272065047
507,강남대학교,경기도 용인시 기흥구 강남로 40,37.27748842,127.1332372,학교,구갈동,2493.805,0,0.16207984063719127,0.12428335320991184,0.07667227682668608,0.6659122903867136,0.7425845672133997
185,중앙공영,처인구 백옥대로 1103,37.23409332,127.208483,주차장,중앙동,1948.8661920163988,1,0.1266626387489109,0.13699291133539995,0.08451299510290142,0.6566810534337386,0.7411940485366401
156,중앙공영,경기도 용인시 처인구 백옥대로 1103,37.23409332,127.208483,주차장,중앙동,1948.8661920163988,1,0.1266626387489109,0.13699291133539995,0.08451299510290142,0.6566810534337386,0.7411940485366401
405,한터초등학교,경기도 용인시 처인구 양지면 한터로571번길 4,37.26199118,127.2682539,학교,양지면,902.874,0,0.05868047984323692,0.04499638433880995,0.02775894878212907,0.7112549953634724,0.7390139441456014
163,전통시장 제2공영,경기도 용인시 처인구 금령로107번길 13,37.23671447,127.2078585,주차장,중앙동,1887.410573743864,6,0.12266845443382912,0.13267297182412913,0.08184795920285395,0.6566810534337386,0.7385290126365925
243,삼양농수산(주),경기도 용인시 기흥구 갈천로 106 (구갈동),37.27196001,127.1115241,직장,구갈동,1742.4369738507041,1,0.1132461868678874,0.11194664046120673,0.06906157249203196,0.6659122903867136,0.7349738628787456
74,코스트코 공세점,경기도 용인시 기흥구 탑실로 38,37.23827198,127.1090244,대규모점포,기흥동,2713.39675,15,0.17635176480337184,0.2147299562421384,0.13247015165556703,0.6023377196500173,0.7348078713055843
216,한국전자파연구원,경기도 용인시 처인구 양지면 중부대로2517번길 42-27,37.24413096,127.3131686,직장,양지면,591.06,0,0.03841475600819561,0.037973930939249105,0.023426691266158768,0.7112549953634724,0.7346816866296312
282,고기리유원지,,37.35928462,127.0441045,관광지,동천동,1144.092,0,0.07435795863521223,0.05857212971183521,0.03613403104766117,0.6959891915655239,0.7321232226131851
338,덕영고등학교,경기도 용인시 처인구 고림로74번길 15,37.24160007,127.2161944,학교,유림동,1711.6478264059851,2,0.11124510815034733,0.08530311366774584,0.052624778591748446,0.6793057053182712,0.7319304839100196
151,수지 노상,,37.32517597,127.0992336,주차장,풍덕천1동,5254.45027531642,4,0.34150242832111216,0.3693544706309078,0.22786034885586387,0.5022178073125627,0.7300781561684266
